start,end,name,index
644.834,646.862,a_walk,4
646.897,647.827,t_turn,19
647.904,649.101,t_bend,11
649.171,649.664,p_bent,5
649.734,650.227,t_straighten,18
650.311,651.832,t_stand_sit,17
651.88,807.457,p_sit,8
807.486,809.007,t_sit_stand,15
809.042,811.563,a_walk,4
811.591,812.238,t_turn,19
812.287,812.752,p_stand,10
812.793,813.54,t_bend,11
813.567,815.455,p_bent,5
815.462,816.194,t_straighten,18
816.243,820.877,p_stand,10
820.923,828.416,a_loadwalk,3
828.465,829.493,t_turn,19
829.535,832.268,p_stand,10
832.316,833.063,t_turn,19
833.118,836.118,a_walk,4
836.146,840.498,p_stand,10
840.54,842.061,t_turn,19
842.096,842.743,t_bend,11
842.792,843.017,p_bent,5
843.038,843.376,t_straighten,18
843.425,843.96,t_turn,19
844.009,883.106,p_stand,10
883.148,883.993,t_turn,19
884.013,884.394,t_bend,11
884.449,884.787,p_bent,5
884.836,885.259,t_straighten,18
885.279,889.152,p_stand,10
889.194,890.278,t_turn,19
890.32,890.687,p_stand,10
890.763,891.369,t_turn,19
891.411,899.27,p_stand,10
899.291,900.291,t_turn,19
900.347,902.573,a_walk,4
902.664,905.917,p_stand,10
905.966,906.501,t_bend,11
906.536,906.86,p_bent,5
906.944,907.536,t_straighten,18
907.571,911.782,p_stand,10
911.81,912.697,t_bend,11
912.753,913.471,p_bent,5
913.541,914.654,t_straighten,18
914.695,916.414,p_stand,10
916.448,920.089,a_walk,4
920.134,920.697,t_turn,19
920.718,921.154,p_stand,10
921.196,921.971,t_turn,19
922.041,922.815,p_stand,10
922.9,923.463,t_turn,19
923.526,928.462,a_walk,4
928.475,929.362,p_stand,10
929.418,932.869,a_walk,4
932.91,938.108,a_ascend,0
938.122,939.614,a_walk,4
939.692,942.579,a_ascend,0
942.621,945.945,a_walk,4
945.966,946.994,p_stand,10
947.05,948.388,a_walk,4
948.444,949.501,t_turn,19
949.57,950.908,p_stand,10
950.978,951.542,t_turn,19
951.577,952.112,p_stand,10
952.175,952.865,t_turn,19
952.893,953.766,p_stand,10
953.801,957.294,a_walk,4
957.343,965.723,p_stand,10
965.751,967.216,t_turn,19
967.307,969.814,a_walk,4
969.877,970.327,p_stand,10
970.376,971.461,t_bend,11
971.502,974.545,p_bent,5
974.65,975.438,t_straighten,18
975.486,978.106,p_stand,10
978.155,980.0,t_stand_kneel,16
980.077,983.119,p_kneel,6
983.168,984.267,t_kneel_stand,12
984.344,988.344,p_stand,10
988.379,989.858,t_stand_sit,17
989.9,992.054,p_sit,8
992.097,993.28,t_sit_lie,14
993.343,996.864,p_lie,7
996.885,998.631,t_turn,19
998.694,1004.595,p_lie,7
1004.637,1005.961,t_turn,19
1005.996,1012.264,p_lie,7
1012.306,1014.362,t_lie_sit,13
1014.397,1017.51,p_sit,8
1017.566,1019.087,t_sit_stand,15
1019.122,1024.896,p_stand,10
1024.945,1025.889,t_bend,11
1025.959,1029.382,p_bent,5
1029.409,1030.311,t_straighten,18
1030.374,1035.05,p_stand,10
1035.063,1036.387,t_stand_kneel,16
1036.422,1038.577,p_kneel,6
1038.647,1039.506,t_kneel_stand,12
1039.548,1042.294,p_stand,10
1042.336,1044.238,t_stand_sit,17
1044.294,1047.604,p_sit,8
1047.618,1048.928,t_sit_lie,14
1048.956,1052.407,p_lie,7
1052.448,1053.73,t_turn,19
1053.786,1058.321,p_lie,7
1058.384,1059.257,t_turn,19
1059.292,1065.094,p_lie,7
1065.158,1066.622,t_lie_sit,13
1066.672,1069.235,p_sit,8
1069.284,1070.467,t_sit_stand,15
1070.509,1076.34,p_stand,10
1076.375,1077.882,t_bend,11
1077.938,1082.248,p_bent,5
1082.283,1083.184,t_straighten,18
1083.205,1085.641,p_stand,10
1085.697,1087.444,t_stand_kneel,16
1087.506,1092.436,p_kneel,6
1092.499,1093.513,t_kneel_stand,12
1093.562,1097.266,p_stand,10
1097.28,1098.604,t_stand_sit,17
1098.639,1102.273,p_sit,8
1102.322,1103.139,t_sit_lie,14
1103.173,1108.497,p_lie,7
1108.56,1109.673,t_turn,19
1109.7,1115.595,p_lie,7
1115.651,1116.693,t_turn,19
1116.728,1121.517,p_lie,7
1121.58,1122.918,t_lie_sit,13
1122.974,1127.46,p_sit,8
1127.502,1128.769,t_sit_stand,15
1128.804,1134.839,p_stand,10
1134.888,1135.747,t_bend,11
1135.789,1138.239,p_bent,5
1138.274,1139.288,t_straighten,18
1139.351,1142.929,p_stand,10
1142.978,1143.837,t_stand_kneel,16
1143.893,1148.569,p_kneel,6
1148.604,1149.9,t_kneel_stand,12
1149.949,1153.217,p_stand,10
1153.28,1155.35,t_stand_sit,17
1155.406,1159.942,p_sit,8
1159.963,1161.399,t_sit_lie,14
1161.434,1164.448,p_lie,7
1164.483,1165.765,t_turn,19
1165.807,1170.243,p_lie,7
1170.271,1171.68,t_turn,19
1171.714,1177.235,p_lie,7
1177.312,1179.115,t_lie_sit,13
1179.149,1182.29,p_sit,8
1182.332,1183.754,t_sit_stand,15
1183.782,1191.578,p_stand,10
1191.619,1193.253,t_bend,11
1193.302,1196.457,p_bent,5
1196.506,1197.294,t_straighten,18
1197.372,1200.189,p_stand,10
1200.223,1200.871,t_stand_kneel,16
1200.92,1205.498,p_kneel,6
1205.526,1206.54,t_kneel_stand,12
1206.561,1211.054,p_stand,10
1211.082,1212.067,t_stand_sit,17
1212.102,1215.722,p_sit,8
1215.778,1217.201,t_sit_lie,14
1217.228,1222.355,p_lie,7
1222.397,1223.354,t_turn,19
1223.389,1227.22,p_lie,7
1227.269,1228.973,t_turn,19
1229.029,1234.198,p_lie,7
1234.226,1236.423,t_lie_sit,13
1236.458,1240.542,p_sit,8
1240.563,1241.648,t_sit_stand,15
1241.675,1247.253,a_walk,4
1247.288,1250.161,p_stand,10
1250.21,1253.618,a_walk,4
1253.681,1254.315,t_turn,19
1254.329,1255.385,p_stand,10
1255.441,1256.554,t_turn,19
1256.595,1256.863,p_stand,10
1256.919,1257.553,t_turn,19
1257.595,1259.215,a_walk,4
1259.243,1260.144,t_turn,19
1260.207,1263.165,p_stand,10
1263.214,1265.242,a_walk,4
1265.291,1266.235,t_bend,11
1266.291,1268.206,p_bent,5
1268.269,1269.311,t_straighten,18
1269.36,1270.008,t_turn,19
1270.057,1271.649,t_stand_sit,17
1271.719,1288.386,p_sit,8
1288.439,1289.932,t_sit_stand,15
1289.951,1313.425,p_stand,10
1313.458,1314.655,t_turn,19
1314.697,1320.323,p_stand,10
1320.379,1322.858,a_walk,4
1322.878,1324.315,t_turn,19
1324.335,1325.8,p_stand,10
1325.834,1332.144,a_walk,4
1332.221,1333.475,t_turn,19
1333.517,1335.235,p_stand,10
1335.256,1336.27,t_turn,19
1336.305,1340.981,a_walk,4
1341.044,1349.833,p_stand,10
1349.896,1355.558,a_walk,4
1355.612,1361.965,p_stand,10
1361.992,1363.527,a_walk,4
1363.555,1364.766,t_turn,19
1364.801,1366.632,p_stand,10
1366.681,1367.314,t_turn,19
1367.342,1368.764,a_walk,4
1368.806,1371.989,a_descend,1
1372.052,1374.08,a_walk,4
1374.157,1375.242,t_turn,19
1375.255,1378.889,p_stand,10
1378.91,1380.248,t_turn,19
1380.276,1383.431,a_walk,4
1383.466,1384.719,t_bend,11
1384.747,1386.62,p_bent,5
1386.676,1387.479,t_straighten,18
1387.549,1403.868,p_stand,10
1403.909,1405.247,t_bend,11
1405.275,1406.416,p_bent,5
1406.458,1407.274,t_straighten,18
1407.324,1421.012,p_stand,10
1421.09,1422.034,t_bend,11
1422.104,1423.02,p_bent,5
1423.09,1423.977,t_straighten,18
1423.991,1425.103,a_walk,4
1425.131,1434.402,p_stand,10
1434.443,1437.556,a_walk,4
1437.626,1442.055,p_stand,10
1442.118,1443.118,t_turn,19
1443.16,1443.892,a_walk,4
1443.941,1444.772,t_bend,11
1444.814,1446.518,p_bent,5
1446.532,1447.645,t_straighten,18
1447.672,1453.453,p_stand,10
1453.53,1455.629,a_walk,4
1455.683,1508.106,p_stand,10
1508.12,1511.712,a_walk,4
1511.754,1527.755,p_stand,10
1527.797,1528.938,t_turn,19
1528.994,1532.12,p_stand,10
1532.17,1533.677,t_turn,19
1533.719,1536.352,a_walk,4
1536.38,1541.352,a_descend,1
1541.38,1544.45,a_walk,4
1544.485,1546.443,p_stand,10
1546.471,1547.203,t_turn,19
1547.266,1547.675,p_stand,10
1547.688,1553.35,a_walk,4
1553.407,1575.767,p_stand,10
1575.815,1577.159,t_turn,19
1577.216,1579.708,a_walk,4
1579.798,1580.322,p_stand,10
1580.346,1582.363,a_jump,2
1582.476,1585.64,p_stand,10
1585.689,1588.164,a_walk,4
1588.229,1588.901,p_stand,10
1588.933,1590.474,t_turn,19
1590.563,1590.907,p_stand,10
1590.972,1591.513,t_turn,19
1591.578,1592.364,a_walk,4
1592.421,1593.553,p_stand,10
1593.618,1595.59,a_walk,4
