start,end,name,index
904.577,907.312,p_stand,10
907.358,907.874,t_turn,19
907.937,910.249,p_stand,10
910.327,912.389,t_turn,19
912.437,929.077,p_stand,10
929.093,931.749,a_walk,4
931.764,957.843,p_stand,10
957.858,960.718,a_walk,4
960.734,964.327,p_stand,10
964.359,965.484,a_walk,4
965.514,966.936,t_bend,11
966.952,970.218,p_bent,5
970.249,971.499,t_straighten,18
971.515,972.515,p_stand,10
972.546,977.265,a_walk,4
977.265,991.25,a_walk,4
991.25,1000.765,a_ascend,0
1000.765,1007.484,a_walk,4
1007.5,1009.171,p_stand,10
1009.203,1010.468,t_turn,19
1010.499,1014.75,a_walk,4
1014.75,1020.968,p_stand,10
1021.015,1022.546,t_turn,19
1022.577,1022.999,a_walk,4
1023.077,1037.561,p_stand,10
1037.593,1038.234,t_bend,11
1038.281,1042.359,p_bent,5
1042.374,1043.733,t_straighten,18
1043.749,1044.421,p_stand,10
1044.453,1045.109,t_bend,11
1045.124,1049.624,p_bent,5
1049.656,1055.781,p_kneel,6
1055.827,1057.905,t_straighten,18
1057.921,1060.14,p_stand,10
1060.156,1061.781,t_stand_sit,17
1061.858,1066.358,p_sit,8
1066.359,1068.671,t_sit_lie,14
1068.718,1084.077,p_lie,7
1084.078,1086.166,t_lie_sit,13
1086.166,1091.008,p_sit,8
1091.026,1092.061,t_sit_stand,15
1092.096,1098.552,p_stand,10
1098.552,1099.868,t_bend,11
1099.902,1105.464,p_bent,5
1105.499,1107.025,t_straighten,18
1107.078,1108.376,p_stand,10
1108.411,1109.078,t_bend,11
1109.131,1111.517,p_bent,5
1111.552,1117.113,p_kneel,6
1117.131,1118.552,t_straighten,18
1118.587,1121.341,p_stand,10
1121.411,1123.043,t_stand_sit,17
1123.095,1127.253,p_sit,8
1127.254,1128.184,t_sit_lie,14
1128.271,1144.254,p_lie,7
1144.288,1145.306,t_lie_sit,13
1145.376,1149.218,p_sit,8
1149.253,1151.621,t_sit_stand,15
1151.657,1156.569,p_stand,10
1156.639,1158.096,t_bend,11
1158.131,1161.219,p_bent,5
1161.288,1162.428,t_straighten,18
1162.499,1166.429,p_stand,10
1166.499,1169.271,t_stand_kneel,16
1169.394,1171.622,p_kneel,6
1171.656,1174.025,t_kneel_stand,12
1174.095,1178.411,p_stand,10
1178.446,1180.411,t_sit_stand,15
1180.447,1183.587,p_sit,8
1183.674,1185.165,t_sit_lie,14
1185.201,1202.639,p_lie,7
1202.692,1204.657,t_lie_sit,13
1204.727,1207.376,p_sit,8
1207.394,1210.289,t_sit_stand,15
1210.323,1214.937,p_stand,10
1214.991,1216.675,t_bend,11
1216.744,1222.183,p_bent,5
1222.201,1223.622,t_straighten,18
1223.674,1227.937,p_stand,10
1228.025,1230.376,t_stand_kneel,16
1230.464,1232.57,p_kneel,6
1232.692,1235.692,t_kneel_stand,12
1235.78,1240.06,p_stand,10
1240.113,1241.639,t_stand_sit,17
1241.727,1244.832,p_sit,8
1244.903,1246.341,t_sit_lie,14
1246.429,1263.464,p_lie,7
1263.482,1265.71,t_lie_sit,13
1265.762,1270.201,p_sit,8
1270.254,1272.324,t_sit_stand,15
1272.393,1278.885,p_stand,10
1278.955,1280.499,t_bend,11
1280.604,1284.324,p_bent,5
1284.429,1285.622,t_straighten,18
1285.762,1289.815,p_stand,10
1289.903,1291.727,t_stand_kneel,16
1291.798,1294.938,p_kneel,6
1294.973,1297.288,t_kneel_stand,12
1297.289,1300.57,p_stand,10
1300.64,1302.71,t_stand_sit,17
1302.762,1307.727,p_sit,8
1307.762,1308.99,t_sit_lie,14
1309.025,1323.376,p_lie,7
1323.394,1325.043,t_lie_sit,13
1325.13,1330.183,p_sit,8
1330.201,1332.096,t_sit_stand,15
1332.149,1338.868,p_stand,10
1338.955,1341.446,a_walk,4
1341.499,1345.131,p_stand,10
1345.166,1352.921,a_walk,4
1353.3,1355.1,p_stand,10
1355.138,1357.04,t_turn,19
1357.105,1358.154,a_walk,4
1358.204,1360.22,p_stand,10
1360.302,1362.564,t_stand_sit,17
1362.663,1382.22,p_sit,8
1382.253,1384.221,t_sit_stand,15
1384.253,1385.237,p_stand,10
1385.269,1387.138,t_turn,19
1387.204,1401.548,p_stand,10
1401.63,1404.105,t_turn,19
1404.138,1417.056,p_stand,10
1417.122,1420.221,a_walk,4
1420.302,1422.089,p_stand,10
1422.106,1427.286,a_walk,4
1427.335,1430.204,p_stand,10
1430.286,1434.565,a_walk,4
1434.613,1436.253,p_stand,10
1436.27,1445.811,a_walk,4
1445.843,1450.614,p_stand,10
1450.663,1456.794,a_walk,4
1456.794,1461.007,p_stand,10
1461.007,1463.499,a_walk,4
1463.597,1464.433,p_stand,10
1464.482,1466.105,a_walk,4
1466.155,1469.187,a_descend,1
1469.204,1472.761,a_walk,4
1472.794,1473.762,a_walk,4
1473.794,1476.811,a_walk,4
1476.811,1478.073,t_bend,11
1478.122,1479.122,p_bent,5
1479.138,1480.532,t_straighten,18
1480.564,1491.974,p_stand,10
1492.007,1495.941,t_turn,19
1496.008,1497.614,t_bend,11
1497.68,1498.925,p_bent,5
1498.942,1500.45,t_straighten,18
1500.499,1503.433,a_walk,4
1503.466,1510.613,p_stand,10
1510.646,1514.302,a_walk,4
1514.336,1515.581,t_bend,11
1515.63,1516.4,p_bent,5
1516.417,1517.417,t_straighten,18
1517.466,1518.564,a_walk,4
1518.613,1529.893,p_stand,10
1529.925,1532.531,t_turn,19
1532.549,1533.778,a_walk,4
1533.827,1534.827,p_stand,10
1534.876,1537.532,a_walk,4
1537.548,1582.926,p_stand,10
1583.007,1583.909,t_bend,11
1583.909,1584.155,p_bent,5
1584.204,1585.188,t_straighten,18
1585.237,1586.597,p_stand,10
1586.63,1588.909,a_walk,4
1589.04,1593.008,p_stand,10
1593.04,1593.975,t_turn,19
1594.023,1595.023,a_walk,4
1595.09,1598.09,p_stand,10
1598.171,1600.335,a_walk,4
1600.466,1605.482,a_descend,1
1605.581,1609.319,a_walk,4
1609.401,1612.679,p_stand,10
1612.728,1617.761,a_walk,4
1617.811,1618.319,t_turn,19
1618.385,1619.286,a_walk,4
1619.319,1620.482,t_bend,11
1620.581,1635.975,p_bent,5
1636.007,1637.516,t_straighten,18
1637.549,1639.86,t_turn,19
1639.909,1642.188,p_stand,10
1642.22,1645.417,a_walk,4
1645.483,1647.712,a_jump,2
1647.762,1650.04,p_stand,10
1650.106,1654.007,a_walk,4
1654.073,1656.188,p_stand,10
1656.22,1659.515,a_walk,4
1659.597,1662.056,p_stand,10
1662.122,1663.82,a_walk,4
