start,end,name,index
515.561,522.881,p_stand,10
522.881,525.141,a_walk,4
525.141,528.471,p_stand,10
528.471,530.361,t_bend,11
530.361,531.931,t_straighten,18
531.931,534.941,a_walk,4
534.941,536.191,p_stand,10
536.191,537.781,t_turn,19
537.781,542.121,p_stand,10
542.121,543.121,t_turn,19
543.121,549.321,p_stand,10
549.321,560.531,t_turn,19
560.531,563.851,t_turn,19
563.851,565.961,t_turn,19
565.961,612.771,p_stand,10
612.771,617.331,t_turn,19
617.331,625.981,a_loadwalk,3
625.981,628.311,a_ascend,0
628.311,637.211,a_loadwalk,3
637.211,638.161,t_bend,11
638.161,641.241,p_bent,5
641.241,642.411,t_turn,19
642.411,642.971,t_straighten,18
642.971,647.441,a_walk,4
647.441,649.191,t_turn,19
649.191,650.941,t_stand_sit,17
650.941,668.911,p_sit,8
668.911,670.711,t_turn,19
670.711,675.301,p_sit,8
675.301,677.371,t_turn,19
677.371,688.471,t_turn,19
688.471,725.021,p_sit,8
725.021,731.861,t_turn,19
731.861,734.231,p_sit,8
734.231,736.561,t_turn,19
736.561,857.048,p_sit,8
857.048,859.458,t_sit_stand,15
859.458,861.648,t_bend,11
861.648,863.588,t_straighten,18
863.588,870.418,p_stand,10
870.418,877.968,a_loadwalk,3
877.968,880.498,a_descend,1
880.498,882.958,a_loadwalk,3
882.958,884.148,t_turn,19
884.148,884.868,t_bend,11
884.868,886.488,t_straighten,18
886.488,887.898,t_turn,19
887.898,890.108,t_turn,19
890.108,901.688,p_stand,10
901.688,902.738,t_turn,19
902.738,905.868,t_turn,19
905.868,928.928,p_stand,10
928.928,933.548,a_walk,4
933.548,942.948,p_stand,10
942.948,948.878,t_turn,19
948.878,950.668,t_bend,11
950.668,959.868,p_stand,10
959.868,961.548,a_walk,4
961.548,963.278,t_turn,19
963.278,965.478,t_turn,19
965.478,967.358,t_bend,11
967.358,970.408,p_bent,5
970.408,971.549,t_straighten,18
971.549,977.239,a_walk,4
977.239,980.129,t_turn,19
980.129,985.409,a_walk,4
985.409,988.989,a_ascend,0
988.989,991.859,a_walk,4
991.859,1001.129,a_ascend,0
1001.129,1006.699,a_walk,4
1006.699,1010.429,t_turn,19
1010.429,1014.279,a_walk,4
1014.279,1021.959,p_stand,10
1021.959,1027.649,a_walk,4
1027.649,1038.279,p_stand,10
1038.279,1040.169,t_bend,11
1040.169,1043.189,p_bent,5
1043.189,1044.239,t_straighten,18
1044.239,1049.999,p_stand,10
1049.999,1052.909,t_stand_kneel,16
1052.909,1055.709,p_kneel,6
1055.709,1058.879,t_kneel_stand,12
1058.879,1060.359,p_stand,10
1060.359,1063.379,t_stand_sit,17
1063.379,1067.369,p_sit,8
1067.369,1069.489,t_sit_lie,14
1069.489,1084.679,p_lie,7
1084.679,1087.469,t_lie_sit,13
1087.469,1091.669,p_sit,8
1091.669,1093.189,t_sit_stand,15
1093.189,1110.749,p_stand,10
1110.749,1114.069,t_stand_kneel,16
1114.069,1117.179,p_kneel,6
1117.179,1118.759,t_kneel_stand,12
1118.759,1121.019,p_stand,10
1121.019,1123.289,t_stand_sit,17
1123.289,1127.329,p_sit,8
1127.329,1130.229,t_sit_lie,14
1130.229,1134.539,t_turn,19
1134.539,1143.579,p_lie,7
1143.579,1146.779,t_lie_sit,13
1146.779,1149.629,p_sit,8
1149.629,1151.479,t_sit_stand,15
1151.479,1157.309,p_stand,10
1157.309,1158.529,t_bend,11
1158.529,1161.239,p_bent,5
1161.239,1162.949,t_straighten,18
1162.949,1166.519,p_stand,10
1166.519,1169.699,t_stand_kneel,16
1169.699,1173.709,t_kneel_stand,12
1173.709,1179.042,p_stand,10
1179.042,1181.102,t_stand_sit,17
1181.102,1183.402,p_sit,8
1183.402,1186.252,t_sit_lie,14
1186.252,1189.032,p_lie,7
1189.032,1192.272,t_turn,19
1192.272,1203.192,p_lie,7
1203.192,1205.152,t_lie_sit,13
1205.152,1208.502,p_sit,8
1208.502,1210.612,t_sit_stand,15
1210.612,1213.562,p_stand,10
1213.562,1216.892,t_bend,11
1216.892,1222.402,p_bent,5
1222.402,1223.802,t_straighten,18
1223.802,1227.612,p_stand,10
1227.612,1231.092,t_stand_kneel,16
1231.092,1235.712,t_kneel_stand,12
1235.712,1239.682,p_stand,10
1239.682,1242.432,t_stand_sit,17
1242.432,1244.992,p_sit,8
1244.992,1247.042,t_sit_lie,14
1247.042,1251.522,p_lie,7
1251.522,1253.952,t_turn,19
1253.952,1262.152,p_lie,7
1262.152,1266.382,t_lie_sit,13
1266.382,1270.032,p_sit,8
1270.032,1272.282,t_sit_stand,15
1272.282,1279.162,p_stand,10
1279.162,1280.842,t_bend,11
1280.842,1283.672,p_bent,5
1283.672,1285.432,t_straighten,18
1285.432,1290.622,p_stand,10
1290.622,1294.812,t_stand_kneel,16
1294.812,1297.262,t_kneel_stand,12
1297.262,1300.562,p_stand,10
1300.562,1303.692,t_stand_sit,17
1303.692,1307.032,p_sit,8
1307.032,1309.782,t_sit_lie,14
1309.782,1322.812,p_lie,7
1322.812,1325.892,t_lie_sit,13
1325.892,1329.952,p_sit,8
1329.952,1332.262,t_sit_stand,15
1332.262,1340.212,p_stand,10
1341.312,1344.632,p_stand,10
1344.632,1347.272,a_walk,4
1347.272,1350.072,p_stand,10
1350.072,1354.182,a_walk,4
1354.182,1358.092,t_turn,19
1358.092,1361.012,t_bend,11
1361.012,1364.242,t_stand_sit,17
1364.242,1383.112,p_sit,8
1383.112,1384.722,t_sit_stand,15
1384.722,1387.442,t_turn,19
1387.442,1404.962,p_stand,10
1404.962,1415.532,p_stand,10
1415.532,1426.602,a_walk,4
1426.602,1430.722,p_stand,10
1430.722,1435.822,a_walk,4
1435.822,1437.742,t_turn,19
1437.742,1445.845,a_walk,4
1445.845,1451.485,p_stand,10
1451.485,1466.615,a_walk,4
1466.615,1469.405,a_descend,1
1469.405,1471.175,a_walk,4
1471.175,1473.185,t_turn,19
1473.185,1478.055,a_walk,4
1478.055,1479.445,t_bend,11
1479.445,1482.035,t_straighten,18
1482.035,1494.255,p_stand,10
1494.255,1496.105,t_turn,19
1496.105,1497.675,t_bend,11
1497.675,1501.025,t_straighten,18
1501.025,1503.605,a_walk,4
1503.605,1511.885,p_stand,10
1511.885,1514.075,a_walk,4
1514.075,1515.315,t_bend,11
1515.315,1518.065,t_straighten,18
1518.065,1532.235,p_stand,10
1532.235,1534.485,t_turn,19
1534.485,1537.475,t_turn,19
1537.475,1587.055,p_stand,10
1587.055,1590.225,a_walk,4
1590.225,1593.775,p_stand,10
1593.775,1600.175,a_walk,4
1600.175,1606.405,a_descend,1
1606.405,1610.425,a_walk,4
1610.425,1613.455,p_stand,10
1613.455,1619.345,a_walk,4
1619.345,1620.705,t_bend,11
1620.705,1636.425,p_bent,5
1636.425,1637.995,t_straighten,18
1637.995,1641.905,t_turn,19
1641.905,1645.635,p_stand,10
1647.905,1651.975,t_turn,19
1651.975,1658.795,a_walk,4
1658.795,1663.819,p_stand,10
