t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
3.895904,0.896,-0.4,0.102,,-78.0,-82.0,
3.945952,0.898,-0.414,0.112,,-78.0,-82.0,
3.996,0.904,-0.408,0.108,,-78.0,-82.0,
4.045856,0.902,-0.4,0.094,,-77.0,-81.0,
4.095904,0.904,-0.416,0.102,,-77.0,-81.0,
4.145952,0.898,-0.388,0.092,,-77.0,-81.0,
4.196,0.898,-0.41,0.108,,-77.0,-81.0,
4.246856,0.888,-0.41,0.086,,-77.0,-82.0,
4.296904,0.894,-0.418,0.094,,-77.0,-82.0,
4.346952,0.892,-0.412,0.078,,-77.0,-82.0,
4.397,0.898,-0.394,0.076,,-77.0,-82.0,
4.446856,0.91,-0.384,0.08,,-85.0,-87.0,
4.496904,0.91,-0.386,0.076,,-85.0,-87.0,
4.546952,0.914,-0.386,0.072,,-85.0,-87.0,
4.597,0.914,-0.382,0.072,,-85.0,-87.0,
4.646856,0.912,-0.376,0.076,-94.0,-91.0,-81.0,
4.696904,0.91,-0.372,0.076,-94.0,-91.0,-81.0,
4.746952,0.912,-0.378,0.078,-94.0,-91.0,-81.0,
4.797,0.91,-0.372,0.086,-94.0,-91.0,-81.0,
4.846856,0.92,-0.37,0.076,-94.0,-87.0,-84.0,
4.896904,0.9,-0.356,0.086,-94.0,-87.0,-84.0,
4.946952,0.908,-0.37,0.096,-94.0,-87.0,-84.0,
4.997,0.904,-0.368,0.072,-94.0,-87.0,-84.0,
5.046856,0.908,-0.354,0.078,-97.0,-88.0,-85.0,
5.096904,0.928,-0.35,0.092,-97.0,-88.0,-85.0,
5.146952,0.926,-0.336,0.088,-97.0,-88.0,-85.0,
5.197,0.934,-0.338,0.078,-97.0,-88.0,-85.0,
5.247856,0.946,-0.354,0.078,,-84.0,-84.0,
5.297904,0.908,-0.35,0.098,,-84.0,-84.0,
5.347952,0.92,-0.348,0.108,,-84.0,-84.0,
5.398,0.944,-0.346,0.08,,-84.0,-84.0,
5.447856,0.928,-0.346,0.098,-99.0,-81.0,-82.0,
5.497904,0.91,-0.36,0.104,-99.0,-81.0,-82.0,
5.547952,0.91,-0.354,0.102,-99.0,-81.0,-82.0,
5.598,0.888,-0.36,0.102,-99.0,-81.0,-82.0,
5.647856,0.926,-0.35,0.108,,-79.0,-83.0,
5.697904,0.92,-0.368,0.112,,-79.0,-83.0,
5.747952,0.908,-0.37,0.128,,-79.0,-83.0,
5.798,0.91,-0.37,0.118,,-79.0,-83.0,
5.847856,0.904,-0.354,0.108,,-79.0,-84.0,
5.897904,0.92,-0.37,0.112,,-79.0,-84.0,
5.947952,0.926,-0.36,0.092,,-79.0,-84.0,
5.998,0.928,-0.37,0.112,,-79.0,-84.0,
6.047856,0.92,-0.356,0.104,-101.0,-79.0,-84.0,
6.097904,0.92,-0.368,0.112,-101.0,-79.0,-84.0,
6.147952,0.912,-0.372,0.102,-101.0,-79.0,-84.0,
6.198,0.91,-0.378,0.11,-101.0,-79.0,-84.0,
6.248856,0.91,-0.378,0.112,-98.0,-78.0,-84.0,
6.298904,0.91,-0.354,0.096,-98.0,-78.0,-84.0,
6.348952,0.896,-0.356,0.108,-98.0,-78.0,-84.0,
6.399,0.912,-0.362,0.108,-98.0,-78.0,-84.0,
6.448856,0.928,-0.366,0.112,-99.0,-79.0,-83.0,
6.498904,0.912,-0.36,0.096,-99.0,-79.0,-83.0,
6.548952,0.91,-0.36,0.11,-99.0,-79.0,-83.0,
6.599,0.91,-0.356,0.114,-99.0,-79.0,-83.0,
6.648856,0.912,-0.378,0.108,,-79.0,-94.0,
6.698904,0.926,-0.382,0.112,,-79.0,-94.0,
6.748952,0.924,-0.36,0.112,,-79.0,-94.0,
6.799,0.91,-0.368,0.11,,-79.0,-94.0,
6.848856,0.91,-0.378,0.094,-104.0,-82.0,-83.0,
6.898904,0.91,-0.374,0.11,-104.0,-82.0,-83.0,
6.948952,0.92,-0.368,0.12,-104.0,-82.0,-83.0,
6.999,0.914,-0.372,0.112,-104.0,-82.0,-83.0,
7.048856,0.914,-0.36,0.088,,-84.0,-84.0,
7.098904,0.898,-0.366,0.108,,-84.0,-84.0,
7.148952,0.92,-0.37,0.112,,-84.0,-84.0,
7.199,0.926,-0.368,0.124,,-84.0,-84.0,
7.249856,0.91,-0.356,0.104,,-86.0,-83.0,
7.299904,0.916,-0.386,0.11,,-86.0,-83.0,
7.349952,0.91,-0.378,0.12,,-86.0,-83.0,
7.4,0.91,-0.366,0.112,,-86.0,-83.0,
7.449856,0.926,-0.356,0.092,,-88.0,-96.0,
7.499904,0.896,-0.368,0.088,,-88.0,-96.0,
7.549952,0.928,-0.382,0.108,,-88.0,-96.0,
7.6,0.91,-0.352,0.094,,-88.0,-96.0,
7.649856,0.91,-0.37,0.102,,-89.0,-84.0,
7.699904,0.912,-0.376,0.096,,-89.0,-84.0,
7.749952,0.908,-0.354,0.112,,-89.0,-84.0,
7.8,0.908,-0.368,0.104,,-89.0,-84.0,
7.849856,0.92,-0.37,0.086,,-90.0,-84.0,
7.899904,0.908,-0.366,0.1,,-90.0,-84.0,
7.949952,0.916,-0.37,0.096,,-90.0,-84.0,
8.0,0.91,-0.366,0.096,,-90.0,-84.0,
8.049856,0.914,-0.37,0.102,-92.0,-90.0,-84.0,
8.099904,0.912,-0.372,0.102,-92.0,-90.0,-84.0,
8.149952,0.914,-0.37,0.108,-92.0,-90.0,-84.0,
8.2,0.914,-0.37,0.092,-92.0,-90.0,-84.0,
8.250856,0.902,-0.376,0.104,-91.0,-90.0,-84.0,
8.300904,0.908,-0.382,0.094,-91.0,-90.0,-84.0,
8.350952,0.91,-0.37,0.108,-91.0,-90.0,-84.0,
8.401,0.92,-0.382,0.094,-91.0,-90.0,-84.0,
8.450856,0.91,-0.366,0.102,-102.0,-89.0,-84.0,
8.500904,0.902,-0.366,0.092,-102.0,-89.0,-84.0,
8.550952,0.912,-0.382,0.096,-102.0,-89.0,-84.0,
8.601,0.908,-0.376,0.108,-102.0,-89.0,-84.0,
8.650856,0.908,-0.37,0.104,,-90.0,-84.0,
8.700904,0.912,-0.378,0.096,,-90.0,-84.0,
8.750952,0.918,-0.378,0.096,,-90.0,-84.0,
8.801,0.912,-0.378,0.112,,-90.0,-84.0,
8.850856,0.904,-0.378,0.102,-91.0,-90.0,-84.0,
8.900904,0.91,-0.372,0.102,-91.0,-90.0,-84.0,
8.950952,0.916,-0.36,0.096,-91.0,-90.0,-84.0,
9.001,0.92,-0.362,0.104,-91.0,-90.0,-84.0,
9.050856,0.91,-0.37,0.108,,-88.0,-88.0,
9.100904,0.91,-0.37,0.092,,-88.0,-88.0,
9.150952,0.92,-0.372,0.112,,-88.0,-88.0,
9.201,0.912,-0.37,0.096,,-88.0,-88.0,
9.250856,0.912,-0.372,0.112,-92.0,-89.0,-84.0,
9.300904,0.908,-0.37,0.098,-92.0,-89.0,-84.0,
9.350952,0.912,-0.378,0.11,-92.0,-89.0,-84.0,
9.401,0.902,-0.368,0.092,-92.0,-89.0,-84.0,
9.451856,0.912,-0.37,0.108,-93.0,,-84.0,
9.501904,0.914,-0.392,0.106,-93.0,,-84.0,
9.551952,0.896,-0.362,0.104,-93.0,,-84.0,
9.602,0.886,-0.384,0.094,-93.0,,-84.0,
9.651856,0.924,-0.378,0.096,-93.0,-88.0,-85.0,
9.701904,0.91,-0.37,0.096,-93.0,-88.0,-85.0,
9.751952,0.912,-0.372,0.102,-93.0,-88.0,-85.0,
9.802,0.896,-0.376,0.096,-93.0,-88.0,-85.0,
9.851856,0.908,-0.376,0.108,-94.0,-86.0,-84.0,
9.901904,0.91,-0.378,0.11,-94.0,-86.0,-84.0,
9.951952,0.902,-0.36,0.112,-94.0,-86.0,-84.0,
10.002,0.902,-0.368,0.096,-94.0,-86.0,-84.0,
10.051856,0.912,-0.356,0.104,-94.0,-85.0,-97.0,
10.101904,0.91,-0.372,0.112,-94.0,-85.0,-97.0,
10.151952,0.918,-0.378,0.106,-94.0,-85.0,-97.0,
10.202,0.878,-0.378,0.104,-94.0,-85.0,-97.0,
10.251856,0.912,-0.37,0.096,,-85.0,-84.0,
10.301904,0.91,-0.372,0.102,,-85.0,-84.0,
10.351952,0.916,-0.368,0.102,,-85.0,-84.0,
10.402,0.91,-0.378,0.102,,-85.0,-84.0,
10.452856,0.904,-0.366,0.11,-97.0,-85.0,-96.0,
10.502904,0.912,-0.376,0.092,-97.0,-85.0,-96.0,
10.552952,0.912,-0.382,0.096,-97.0,-85.0,-96.0,
10.603,0.92,-0.372,0.112,-97.0,-85.0,-96.0,
10.652856,0.91,-0.362,0.096,-97.0,-85.0,-83.0,
10.702904,0.914,-0.37,0.096,-97.0,-85.0,-83.0,
10.752952,0.918,-0.372,0.1,-97.0,-85.0,-83.0,
10.803,0.912,-0.368,0.102,-97.0,-85.0,-83.0,
10.852856,0.91,-0.368,0.096,-99.0,-85.0,-83.0,
10.902904,0.914,-0.36,0.096,-99.0,-85.0,-83.0,
10.952952,0.918,-0.36,0.096,-99.0,-85.0,-83.0,
11.003,0.918,-0.362,0.102,-99.0,-85.0,-83.0,
11.052856,0.918,-0.356,0.094,,-84.0,-84.0,
11.102904,0.92,-0.362,0.096,,-84.0,-84.0,
11.152952,0.914,-0.37,0.11,,-84.0,-84.0,
11.203,0.902,-0.378,0.11,,-84.0,-84.0,
11.252856,0.912,-0.36,0.102,,-84.0,-83.0,
11.302904,0.92,-0.362,0.102,,-84.0,-83.0,
11.352952,0.914,-0.362,0.102,,-84.0,-83.0,
11.403,0.912,-0.366,0.114,,-84.0,-83.0,
11.453856,0.91,-0.36,0.114,,-84.0,-84.0,
11.503904,0.91,-0.354,0.1,,-84.0,-84.0,
11.553952,0.908,-0.362,0.102,,-84.0,-84.0,
11.604,0.912,-0.37,0.108,,-84.0,-84.0,
11.653856,0.91,-0.348,0.112,-100.0,-83.0,-84.0,
11.703904,0.912,-0.366,0.102,-100.0,-83.0,-84.0,
11.753952,0.926,-0.37,0.112,-100.0,-83.0,-84.0,
11.804,0.93,-0.376,0.108,-100.0,-83.0,-84.0,
11.853856,0.924,-0.36,0.102,,-84.0,-83.0,
11.903904,0.91,-0.37,0.104,,-84.0,-83.0,
11.953952,0.914,-0.354,0.11,,-84.0,-83.0,
12.004,0.904,-0.37,0.098,,-84.0,-83.0,
12.053856,0.902,-0.354,0.1,,-84.0,-84.0,
12.103904,0.926,-0.368,0.112,,-84.0,-84.0,
12.153952,0.91,-0.362,0.114,,-84.0,-84.0,
12.204,0.91,-0.366,0.104,,-84.0,-84.0,
12.253856,0.91,-0.362,0.108,,-86.0,-84.0,
12.303904,0.912,-0.354,0.102,,-86.0,-84.0,
12.353952,0.918,-0.37,0.108,,-86.0,-84.0,
12.404,0.912,-0.37,0.098,,-86.0,-84.0,
12.454856,0.908,-0.372,0.114,,-84.0,-88.0,
12.504904,0.918,-0.368,0.112,,-84.0,-88.0,
12.554952,0.912,-0.36,0.096,,-84.0,-88.0,
12.605,0.92,-0.366,0.098,,-84.0,-88.0,
12.654856,0.92,-0.372,0.11,,-84.0,-84.0,
12.704904,0.914,-0.36,0.104,,-84.0,-84.0,
12.754952,0.91,-0.362,0.112,,-84.0,-84.0,
12.805,0.914,-0.378,0.098,,-84.0,-84.0,
12.854856,0.918,-0.378,0.102,-99.0,-84.0,-83.0,
12.904904,0.91,-0.366,0.126,-99.0,-84.0,-83.0,
12.954952,0.914,-0.368,0.096,-99.0,-84.0,-83.0,
13.005,0.92,-0.366,0.096,-99.0,-84.0,-83.0,
13.054856,0.92,-0.366,0.096,-100.0,-84.0,-84.0,
13.104904,0.902,-0.36,0.102,-100.0,-84.0,-84.0,
13.154952,0.914,-0.36,0.108,-100.0,-84.0,-84.0,
13.205,0.888,-0.368,0.12,-100.0,-84.0,-84.0,
13.254856,0.908,-0.366,0.088,-100.0,-84.0,-83.0,
13.304904,0.926,-0.356,0.102,-100.0,-84.0,-83.0,
13.354952,0.92,-0.366,0.088,-100.0,-84.0,-83.0,
13.405,0.92,-0.354,0.096,-100.0,-84.0,-83.0,
13.455856,0.91,-0.354,0.102,,-84.0,-83.0,
13.505904,0.91,-0.362,0.096,,-84.0,-83.0,
13.555952,0.91,-0.346,0.102,,-84.0,-83.0,
13.606,0.92,-0.36,0.096,,-84.0,-83.0,
13.655856,0.918,-0.372,0.096,,-84.0,-84.0,
13.705904,0.908,-0.36,0.108,,-84.0,-84.0,
13.755952,0.918,-0.338,0.08,,-84.0,-84.0,
13.806,0.92,-0.36,0.088,,-84.0,-84.0,
13.855856,0.926,-0.362,0.088,-99.0,-84.0,-83.0,
13.905904,0.914,-0.352,0.1,-99.0,-84.0,-83.0,
13.955952,0.92,-0.37,0.092,-99.0,-84.0,-83.0,
14.006,0.918,-0.362,0.096,-99.0,-84.0,-83.0,
14.055856,0.916,-0.36,0.102,-99.0,-84.0,-87.0,
14.105904,0.92,-0.36,0.104,-99.0,-84.0,-87.0,
14.155952,0.918,-0.36,0.108,-99.0,-84.0,-87.0,
14.206,0.914,-0.354,0.082,-99.0,-84.0,-87.0,
14.255856,0.914,-0.372,0.132,-98.0,-84.0,-84.0,
14.305904,0.91,-0.366,0.102,-98.0,-84.0,-84.0,
14.355952,0.912,-0.368,0.11,-98.0,-84.0,-84.0,
14.406,0.914,-0.368,0.092,-98.0,-84.0,-84.0,
14.455856,0.92,-0.372,0.108,,-86.0,-84.0,
14.505904,0.914,-0.37,0.102,,-86.0,-84.0,
14.555952,0.91,-0.36,0.104,,-86.0,-84.0,
14.606,0.91,-0.368,0.096,,-86.0,-84.0,
14.656856,0.914,-0.378,0.092,-98.0,-86.0,-84.0,
14.706904,0.908,-0.364,0.098,-98.0,-86.0,-84.0,
14.756952,0.904,-0.366,0.112,-98.0,-86.0,-84.0,
14.807,0.906,-0.36,0.126,-98.0,-86.0,-84.0,
14.856856,0.908,-0.36,0.096,-97.0,-88.0,-83.0,
14.906904,0.91,-0.37,0.096,-97.0,-88.0,-83.0,
14.956952,0.912,-0.36,0.096,-97.0,-88.0,-83.0,
15.007,0.912,-0.366,0.096,-97.0,-88.0,-83.0,
15.056856,0.918,-0.368,0.098,-94.0,-87.0,-84.0,
15.106904,0.914,-0.368,0.108,-94.0,-87.0,-84.0,
15.156952,0.91,-0.368,0.108,-94.0,-87.0,-84.0,
15.207,0.91,-0.366,0.094,-94.0,-87.0,-84.0,
15.256856,0.896,-0.368,0.096,-93.0,-86.0,-84.0,
15.306904,0.912,-0.366,0.102,-93.0,-86.0,-84.0,
15.356952,0.914,-0.36,0.104,-93.0,-86.0,-84.0,
15.407,0.912,-0.356,0.092,-93.0,-86.0,-84.0,
15.456856,0.914,-0.368,0.114,-92.0,-87.0,-84.0,
15.506904,0.902,-0.354,0.098,-92.0,-87.0,-84.0,
15.556952,0.924,-0.368,0.088,-92.0,-87.0,-84.0,
15.607,0.91,-0.354,0.102,-92.0,-87.0,-84.0,
15.657856,0.924,-0.354,0.1,-92.0,-89.0,-84.0,
15.707904,0.896,-0.36,0.08,-92.0,-89.0,-84.0,
15.757952,0.918,-0.356,0.096,-92.0,-89.0,-84.0,
15.808,0.882,-0.356,0.082,-92.0,-89.0,-84.0,
15.857856,0.926,-0.354,0.088,-89.0,-89.0,-84.0,
15.907904,0.924,-0.344,0.098,-89.0,-89.0,-84.0,
15.957952,0.924,-0.346,0.08,-89.0,-89.0,-84.0,
16.008,0.92,-0.346,0.088,-89.0,-89.0,-84.0,
16.057856,0.918,-0.338,0.078,-87.0,-86.0,-84.0,
16.107904,0.928,-0.338,0.092,-87.0,-86.0,-84.0,
16.157952,0.942,-0.34,0.094,-87.0,-86.0,-84.0,
16.208,0.928,-0.352,0.092,-87.0,-86.0,-84.0,
16.257856,0.92,-0.33,0.098,-90.0,-81.0,-81.0,
16.307904,0.918,-0.352,0.094,-90.0,-81.0,-81.0,
16.357952,0.924,-0.362,0.102,-90.0,-81.0,-81.0,
16.408,0.912,-0.36,0.104,-90.0,-81.0,-81.0,
16.457856,0.934,-0.368,0.112,-94.0,-86.0,-84.0,
16.507904,0.924,-0.352,0.132,-94.0,-86.0,-84.0,
16.557952,0.92,-0.352,0.12,-94.0,-86.0,-84.0,
16.608,0.902,-0.37,0.092,-94.0,-86.0,-84.0,
16.658856,0.908,-0.398,0.104,-97.0,-79.0,-81.0,
16.708904,0.908,-0.386,0.098,-97.0,-79.0,-81.0,
16.758952,0.898,-0.362,0.086,-97.0,-79.0,-81.0,
16.809,0.91,-0.338,0.098,-97.0,-79.0,-81.0,
16.858856,0.934,-0.36,0.092,-86.0,-79.0,-82.0,
16.908904,0.902,-0.378,0.064,-86.0,-79.0,-82.0,
16.958952,0.888,-0.388,0.054,-86.0,-79.0,-82.0,
17.009,0.894,-0.366,0.056,-86.0,-79.0,-82.0,
17.058856,0.892,-0.346,0.032,-98.0,-83.0,-100.0,
17.108904,0.896,-0.378,0.052,-98.0,-83.0,-100.0,
17.158952,0.894,-0.41,0.048,-98.0,-83.0,-100.0,
17.209,0.87,-0.4,0.03,-98.0,-83.0,-100.0,
17.258856,0.87,-0.4,0.048,,-79.0,-98.0,
17.308904,0.88,-0.394,0.05,,-79.0,-98.0,
17.358952,0.88,-0.456,0.044,,-79.0,-98.0,
17.409,0.914,-0.468,0.024,,-79.0,-98.0,
17.458856,0.888,-0.44,0.032,,-81.0,-86.0,
17.508904,0.86,-0.442,-0.002,,-81.0,-86.0,
17.558952,0.882,-0.45,-0.004,,-81.0,-86.0,
17.609,0.894,-0.424,0.016,,-81.0,-86.0,
17.659856,0.904,-0.434,0.038,-92.0,-85.0,-89.0,
17.709904,0.864,-0.456,0.048,-92.0,-85.0,-89.0,
17.759952,0.892,-0.464,0.048,-92.0,-85.0,-89.0,
17.81,0.88,-0.424,0.014,-92.0,-85.0,-89.0,
17.859856,0.882,-0.416,0.036,-93.0,-100.0,-89.0,
17.909904,0.886,-0.436,0.048,-93.0,-100.0,-89.0,
17.959952,0.886,-0.448,0.044,-93.0,-100.0,-89.0,
18.01,0.88,-0.426,0.048,-93.0,-100.0,-89.0,
18.059856,0.89,-0.434,0.034,,,-84.0,
18.109904,0.878,-0.432,0.04,,,-84.0,
18.159952,0.898,-0.424,0.032,,,-84.0,
18.21,0.896,-0.42,0.04,,,-84.0,
18.259856,0.862,-0.458,0.034,-91.0,,-82.0,
18.309904,0.87,-0.432,0.03,-91.0,,-82.0,
18.359952,0.88,-0.424,0.038,-91.0,,-82.0,
18.41,0.872,-0.442,0.024,-91.0,,-82.0,
18.459856,0.88,-0.434,0.038,,-84.0,-80.0,
18.509904,0.894,-0.424,0.032,,-84.0,-80.0,
18.559952,0.896,-0.434,0.032,,-84.0,-80.0,
18.61,0.88,-0.424,0.028,,-84.0,-80.0,
18.660856,0.888,-0.43,0.024,-100.0,,-79.0,
18.710904,0.886,-0.424,0.012,-100.0,,-79.0,
18.760952,0.896,-0.42,0.016,-100.0,,-79.0,
18.811,0.898,-0.426,-0.002,-100.0,,-79.0,
18.860856,0.902,-0.424,0.006,-94.0,-93.0,-78.0,
18.910904,0.898,-0.424,-0.004,-94.0,-93.0,-78.0,
18.960952,0.894,-0.418,0.014,-94.0,-93.0,-78.0,
19.011,0.908,-0.41,0.022,-94.0,-93.0,-78.0,
19.060856,0.934,-0.448,0.044,-95.0,-84.0,-80.0,
19.110904,0.876,-0.41,0.03,-95.0,-84.0,-80.0,
19.160952,0.882,-0.442,0.032,-95.0,-84.0,-80.0,
19.211,0.88,-0.458,0.018,-95.0,-84.0,-80.0,
19.260856,0.854,-0.434,0.036,,-81.0,-84.0,
19.310904,0.846,-0.394,0.048,,-81.0,-84.0,
19.360952,0.902,-0.386,0.06,,-81.0,-84.0,
19.411,0.91,-0.414,0.062,,-81.0,-84.0,
19.460856,0.88,-0.42,0.056,,-82.0,-80.0,
19.510904,0.882,-0.416,0.066,,-82.0,-80.0,
19.560952,0.902,-0.416,0.072,,-82.0,-80.0,
19.611,0.908,-0.4,0.056,,-82.0,-80.0,
19.660856,0.892,-0.396,0.054,-84.0,-85.0,-80.0,
19.710904,0.902,-0.386,0.05,-84.0,-85.0,-80.0,
19.760952,0.892,-0.376,0.014,-84.0,-85.0,-80.0,
19.811,0.908,-0.338,-0.026,-84.0,-85.0,-80.0,
19.861856,0.87,-0.318,-0.024,-94.0,-87.0,-86.0,
19.911904,0.962,-0.324,0.03,-94.0,-87.0,-86.0,
19.961952,0.94,-0.324,0.064,-94.0,-87.0,-86.0,
20.012,0.94,-0.314,0.024,-94.0,-87.0,-86.0,
20.061856,0.924,-0.302,0.006,,-79.0,-89.0,
20.111904,0.926,-0.354,0.054,,-79.0,-89.0,
20.161952,0.898,-0.354,0.078,,-79.0,-89.0,
20.212,0.888,-0.32,0.114,,-79.0,-89.0,
20.261856,0.974,-0.402,0.12,,-91.0,-88.0,
20.311904,0.992,-0.434,0.12,,-91.0,-88.0,
20.361952,0.928,-0.428,0.15,,-91.0,-88.0,
20.412,0.856,-0.41,0.16,,-91.0,-88.0,
20.461856,0.83,-0.378,0.102,,-84.0,-91.0,
20.511904,0.872,-0.35,0.082,,-84.0,-91.0,
20.561952,0.946,-0.346,0.12,,-84.0,-91.0,
20.612,0.952,-0.328,0.118,,-84.0,-91.0,
20.661856,0.906,-0.354,0.132,-98.0,-84.0,-90.0,
20.711904,0.884,-0.36,0.13,-98.0,-84.0,-90.0,
20.761952,0.876,-0.388,0.13,-98.0,-84.0,-90.0,
20.812,0.894,-0.384,0.108,-98.0,-84.0,-90.0,
20.862856,0.892,-0.4,0.096,-87.0,-84.0,-88.0,
20.912904,0.892,-0.424,0.112,-87.0,-84.0,-88.0,
20.962952,0.92,-0.368,0.082,-87.0,-84.0,-88.0,
21.013,0.908,-0.356,0.096,-87.0,-84.0,-88.0,
21.062856,0.92,-0.392,0.094,-94.0,-102.0,-105.0,
21.112904,0.886,-0.362,0.006,-94.0,-102.0,-105.0,
21.162952,0.972,-0.312,0.102,-94.0,-102.0,-105.0,
21.213,0.976,-0.242,0.072,-94.0,-102.0,-105.0,
21.262856,1.042,-0.442,0.072,-100.0,-82.0,-91.0,
21.312904,0.924,-0.516,0.088,-100.0,-82.0,-91.0,
21.362952,0.744,-0.36,0.062,-100.0,-82.0,-91.0,
21.413,0.724,-0.456,-0.1,-100.0,-82.0,-91.0,
21.462856,0.914,-0.628,-0.1,-92.0,-80.0,-85.0,
21.512904,0.822,-0.626,-0.072,-92.0,-80.0,-85.0,
21.562952,0.79,-0.482,0.03,-92.0,-80.0,-85.0,
21.662856,1.006,-0.394,0.004,-97.0,-84.0,-78.0,
21.712904,1.016,-0.358,-0.072,-97.0,-84.0,-78.0,
21.762952,0.83,-0.354,0.088,-97.0,-84.0,-78.0,
21.813,0.934,-0.434,0.242,-97.0,-84.0,-78.0,
21.863856,0.966,-0.466,0.226,-97.0,-91.0,-77.0,
21.913904,0.838,-0.532,0.132,-97.0,-91.0,-77.0,
