start,end,name,index
1161.017,1162.044,t_kneel_stand,12
1162.179,1166.341,p_stand,10
1166.503,1168.422,t_stand_sit,17
1168.422,1173.881,p_sit,8
1174.043,1176.448,t_sit_lie,14
1176.596,1179.137,p_lie,7
1179.271,1180.758,t_turn,19
1180.825,1184.635,p_lie,7
1184.757,1186.108,t_turn,19
1186.243,1190.837,p_lie,7
1191.026,1192.837,t_lie_sit,13
1192.958,1196.228,p_sit,8
1196.377,1197.485,t_sit_stand,15
1197.524,1205.497,p_stand,10
1205.591,1206.591,t_bend,11
1206.74,1209.577,p_bent,5
1209.644,1210.617,t_straighten,18
1210.833,1214.4,p_stand,10
1214.67,1216.44,t_stand_kneel,16
1216.44,1220.007,p_kneel,6
1220.142,1221.169,t_straighten,18
1221.304,1225.52,p_stand,10
1225.655,1227.709,t_stand_sit,17
1227.844,1231.925,p_sit,8
1232.046,1233.749,t_sit_lie,14
1233.87,1237.708,p_lie,7
1237.843,1239.329,t_turn,19
1239.424,1243.316,p_lie,7
1243.424,1244.91,t_turn,19
1245.059,1250.194,p_lie,7
1250.275,1252.599,t_lie_sit,13
1252.761,1255.815,p_sit,8
1255.937,1256.991,t_sit_stand,15
1257.085,1261.545,p_stand,10
1261.666,1263.801,t_turn,19
1263.922,1266.787,a_walk,4
1266.928,1269.333,p_stand,10
1269.427,1270.454,a_walk,4
1270.589,1271.399,t_turn,19
1271.534,1272.67,p_stand,10
1272.778,1273.129,t_turn,19
1273.196,1273.872,a_walk,4
1273.966,1276.101,p_stand,10
1276.247,1276.788,a_walk,4
1276.895,1277.652,t_turn,19
1277.759,1280.3,p_stand,10
1280.434,1281.056,t_turn,19
1281.123,1282.529,a_walk,4
1282.664,1282.988,t_bend,11
1283.136,1284.325,p_bent,5
1284.366,1285.312,t_straighten,18
1285.46,1286.487,t_stand_sit,17
1286.659,1303.253,p_sit,8
1303.415,1304.28,t_sit_stand,15
1304.414,1305.09,t_turn,19
1305.157,1306.022,p_stand,10
1306.118,1306.983,t_turn,19
1307.09,1321.28,p_stand,10
1321.388,1321.955,a_walk,4
1322.103,1327.59,p_stand,10
1327.738,1328.522,t_turn,19
1328.67,1330.589,p_stand,10
1330.683,1331.818,a_walk,4
1331.923,1332.896,t_turn,19
1333.058,1334.544,p_stand,10
1334.639,1335.314,t_turn,19
1335.516,1337.57,a_walk,4
1337.657,1339.116,t_turn,19
1339.197,1339.764,p_stand,10
1339.831,1341.372,a_walk,4
1341.466,1342.222,p_stand,10
1342.276,1345.222,t_turn,19
1345.314,1348.016,p_stand,10
1348.016,1349.935,t_turn,19
1350.11,1354.407,a_walk,4
1354.501,1358.744,p_stand,10
1358.744,1360.122,t_turn,19
1360.244,1364.433,a_walk,4
1364.566,1371.81,p_stand,10
1371.862,1373.943,a_walk,4
1374.145,1374.875,p_stand,10
1374.942,1375.591,t_turn,19
1375.698,1377.293,a_walk,4
1377.414,1380.981,a_descend,1
1381.088,1381.925,a_walk,4
1381.992,1383.263,t_turn,19
1383.357,1385.14,p_stand,10
1385.207,1386.098,t_turn,19
1386.165,1388.382,a_walk,4
1388.462,1390.543,p_stand,10
1390.664,1391.691,t_bend,11
1391.853,1394.744,p_bent,5
1394.824,1396.392,t_straighten,18
1396.473,1402.324,p_stand,10
1402.324,1403.756,t_bend,11
1403.824,1405.243,p_bent,5
1405.243,1406.459,t_straighten,18
1406.577,1419.874,p_stand,10
1419.982,1421.063,t_bend,11
1421.143,1422.737,p_bent,5
1422.805,1423.778,t_straighten,18
1423.858,1425.94,a_walk,4
1426.115,1437.683,p_stand,10
1437.816,1439.221,t_turn,19
1439.329,1440.68,a_walk,4
1440.733,1442.544,p_stand,10
1442.611,1443.8,t_turn,19
1443.935,1445.124,a_walk,4
1445.199,1473.231,p_stand,10
1473.36,1474.333,t_bend,11
1474.415,1508.116,p_bent,5
1508.197,1508.954,t_straighten,18
1509.037,1509.47,t_turn,19
1509.604,1511.253,a_walk,4
1511.347,1516.644,p_stand,10
1516.767,1517.82,t_turn,19
1517.82,1519.577,a_walk,4
1519.671,1520.725,t_turn,19
1520.847,1523.657,p_stand,10
1523.792,1524.63,t_turn,19
1524.67,1525.887,a_walk,4
1526.006,1528.466,p_stand,10
1528.56,1530.29,a_walk,4
1530.357,1534.844,a_descend,1
1534.978,1537.68,a_walk,4
1537.68,1538.734,t_turn,19
1538.801,1540.207,p_stand,10
1540.288,1541.936,t_turn,19
1542.058,1543.085,a_walk,4
1543.22,1543.949,t_bend,11
1544.016,1544.908,t_straighten,18
1545.056,1546.354,p_stand,10
1546.489,1547.137,t_bend,11
1547.218,1548.002,t_straighten,18
1548.096,1549.718,p_stand,10
1549.866,1552.515,a_jump,2
1552.622,1554.784,p_stand,10
1554.865,1555.973,t_turn,19
1556.04,1558.068,a_walk,4
1558.148,1559.824,p_stand,10
1559.942,1561.131,a_walk,4
1561.239,1561.968,t_turn,19
1562.116,1563.603,p_stand,10
1563.658,1564.2,a_walk,4
