start,end,name,index
357.676,358.537,t_sit_stand,15
358.537,364.995,p_stand,10
364.995,367.55,a_walk,4
367.555,369.615,p_stand,10
369.615,374.78,a_walk,4
374.785,376.874,a_descend,1
376.899,380.744,a_walk,4
380.744,382.811,p_stand,10
382.811,383.988,t_turn,19
383.993,386.088,a_walk,4
386.088,386.965,p_stand,10
386.965,387.386,t_bend,11
387.386,388.908,p_bent,5
388.908,389.496,t_straighten,18
389.496,391.818,p_stand,10
391.818,393.496,a_walk,4
393.496,396.512,p_stand,10
396.512,397.245,t_turn,19
397.245,399.512,a_walk,4
399.512,399.933,t_bend,11
399.933,403.105,p_bent,5
403.105,404.044,t_straighten,18
404.044,406.711,a_loadwalk,3
406.711,408.221,p_stand,10
408.221,408.682,t_turn,19
408.682,416.086,p_stand,10
416.086,416.502,t_turn,19
416.502,417.757,a_walk,4
417.757,422.479,p_stand,10
422.479,423.157,t_bend,11
423.168,428.912,p_bent,5
428.912,429.339,t_straighten,18
429.339,432.4,a_walk,4
432.4,442.867,p_stand,10
442.867,443.522,t_turn,19
443.544,446.36,p_stand,10
446.36,447.238,t_turn,19
447.238,474.511,p_stand,10
474.511,474.927,t_turn,19
474.927,477.733,a_walk,4
477.733,478.433,p_stand,10
478.433,478.949,t_bend,11
478.949,481.843,p_bent,5
481.843,482.476,t_straighten,18
482.476,484.853,p_stand,10
484.853,486.914,a_walk,4
486.914,490.702,p_stand,10
490.702,491.563,t_turn,19
491.563,493.407,a_walk,4
493.407,496.056,p_stand,10
496.056,497.823,a_walk,4
497.823,500.255,p_stand,10
500.255,501.761,t_turn,19
501.761,504.294,p_stand,10
504.31,505.16,t_turn,19
505.16,506.854,t_turn,19
506.854,507.165,t_bend,11
507.165,508.459,p_bent,5
508.459,509.12,t_straighten,18
509.12,509.717,t_turn,19
509.717,510.011,a_walk,4
510.011,510.632,p_stand,10
510.632,511.476,t_turn,19
511.476,514.243,p_stand,10
514.253,514.975,t_turn,19
514.975,518.064,p_stand,10
518.064,518.969,t_turn,19
518.969,520.335,a_walk,4
520.335,522.323,t_turn,19
522.323,525.195,a_walk,4
525.195,525.644,t_turn,19
525.644,533.98,p_stand,10
533.98,535.074,t_turn,19
535.074,536.068,p_stand,10
536.068,536.462,t_turn,19
536.462,548.765,p_stand,10
548.765,549.465,t_turn,19
549.465,550.193,t_turn,19
550.193,552.504,a_walk,4
552.504,552.925,p_stand,10
552.925,553.442,t_bend,11
553.442,555.074,p_bent,5
555.074,555.518,t_straighten,18
555.518,557.49,a_walk,4
557.49,557.935,t_turn,19
557.94,559.095,a_walk,4
559.095,559.595,p_stand,10
559.595,561.873,a_walk,4
561.873,564.434,p_stand,10
564.434,565.094,t_turn,19
565.094,568.978,p_stand,10
568.978,573.21,a_loadwalk,3
573.21,573.771,p_stand,10
573.771,575.948,a_ascend,0
575.948,584.311,a_loadwalk,3
584.311,584.837,t_bend,11
584.837,585.781,p_bent,5
585.781,586.353,t_straighten,18
586.353,586.853,t_turn,19
586.853,588.186,a_walk,4
588.186,589.018,p_stand,10
589.018,591.973,a_walk,4
591.973,595.41,p_stand,10
595.41,595.87,t_stand_sit,17
595.87,598.464,p_sit,8
598.464,599.041,t_turn,19
599.041,599.769,p_sit,8
599.769,600.413,t_turn,19
600.413,615.988,p_sit,8
615.988,616.882,t_turn,19
616.882,618.742,p_sit,8
618.742,619.586,t_turn,19
619.586,631.299,p_sit,8
631.299,632.276,t_turn,19
632.276,633.231,p_sit,8
633.231,633.831,t_turn,19
633.831,636.547,p_sit,8
636.547,637.18,t_turn,19
637.18,637.524,p_sit,8
637.524,637.646,t_turn,19
637.646,645.575,p_sit,8
645.575,646.197,t_turn,19
646.197,648.264,t_turn,19
648.264,751.616,p_sit,8
751.643,752.255,t_sit_stand,15
752.288,754.882,a_walk,4
754.882,755.215,t_bend,11
755.215,755.82,p_bent,5
755.82,756.198,t_straighten,18
756.232,757.865,a_loadwalk,3
757.865,760.287,p_stand,10
760.337,767.86,a_loadwalk,3
767.881,768.581,p_stand,10
768.625,771.192,a_descend,1
771.213,774.113,a_loadwalk,3
774.135,787.375,p_stand,10
787.375,787.791,t_turn,19
787.791,800.409,p_stand,10
800.432,801.309,t_turn,19
801.31,801.749,t_bend,11
801.749,804.187,p_bent,5
804.187,804.548,t_straighten,18
804.548,805.076,t_turn,19
805.076,805.892,a_walk,4
805.892,841.927,p_stand,10
841.927,844.044,t_turn,19
844.044,851.159,p_stand,10
851.159,852.464,t_turn,19
852.464,861.944,p_stand,10
861.944,863.032,t_turn,19
863.032,864.459,a_walk,4
864.459,865.647,t_turn,19
865.647,866.491,p_stand,10
866.491,866.868,a_walk,4
866.868,874.677,p_stand,10
874.677,875.194,t_turn,19
875.194,879.838,p_stand,10
879.838,881.96,a_walk,4
881.96,886.543,p_stand,10
886.543,887.365,t_turn,19
887.365,891.515,p_stand,10
891.515,892.648,t_turn,19
892.648,895.658,p_stand,10
895.658,897.258,t_turn,19
897.258,900.419,p_stand,10
900.419,901.196,t_turn,19
901.196,903.285,a_walk,4
903.285,907.378,p_stand,10
907.378,909.188,p_stand,10
909.188,910.521,a_walk,4
910.521,911.048,t_bend,11
911.048,915.252,p_bent,5
915.252,916.04,t_straighten,18
916.04,917.062,a_walk,4
917.062,918.667,p_stand,10
918.667,919.372,t_turn,19
919.372,922.127,a_walk,4
922.127,922.932,p_stand,10
922.932,924.788,a_ascend,0
924.81,928.515,a_walk,4
928.515,936.388,a_ascend,0
936.41,938.932,a_walk,4
938.932,940.143,p_stand,10
940.158,941.663,a_walk,4
941.663,942.257,t_turn,19
942.257,945.467,p_stand,10
945.467,946.39,t_turn,19
946.4,950.933,a_walk,4
950.933,956.448,p_stand,10
956.448,958.504,t_turn,19
958.537,961.204,a_walk,4
961.204,962.176,t_turn,19
962.176,964.754,p_stand,10
964.759,965.714,t_bend,11
965.714,968.381,p_bent,5
968.381,969.503,t_straighten,18
969.555,973.91,p_stand,10
974.909,978.77,p_squat,9
980.17,984.214,p_stand,10
984.214,984.892,t_stand_sit,17
984.892,988.724,p_sit,8
988.724,990.396,t_sit_lie,14
990.396,993.801,p_lie,7
993.801,994.712,t_turn,19
994.712,998.311,p_lie,7
998.311,999.205,t_turn,19
999.205,1004.41,p_lie,7
1004.41,1005.199,t_lie_sit,13
1005.199,1009.832,p_sit,8
1009.832,1010.637,t_sit_stand,15
1010.637,1018.246,p_stand,10
1018.246,1019.023,t_bend,11
1019.023,1022.211,p_bent,5
1022.211,1023.188,t_straighten,18
1023.188,1027.032,p_stand,10
1027.921,1033.165,p_squat,9
1033.699,1037.432,p_stand,10
1037.432,1038.554,t_stand_sit,17
1038.565,1041.559,p_sit,8
1041.559,1042.826,t_sit_lie,14
1042.826,1046.426,p_lie,7
1046.465,1047.448,t_turn,19
1047.448,1051.403,p_lie,7
1051.403,1052.308,t_turn,19
1052.308,1058.096,p_lie,7
1058.096,1059.079,t_lie_sit,13
1059.079,1063.101,p_sit,8
1063.101,1063.901,t_sit_stand,15
1063.906,1072.092,p_stand,10
1072.092,1072.788,t_bend,11
1072.788,1075.31,p_bent,5
1075.31,1076.199,t_straighten,18
1076.199,1079.538,p_stand,10
1080.643,1085.648,p_squat,9
1086.809,1089.625,p_stand,10
1089.625,1090.814,t_stand_sit,17
1090.814,1094.275,p_sit,8
1094.275,1095.258,t_sit_lie,14
1095.258,1099.446,p_lie,7
1099.446,1100.473,t_turn,19
1100.473,1103.745,p_lie,7
1103.745,1104.566,t_turn,19
1104.566,1110.121,p_lie,7
1110.121,1111.165,t_lie_sit,13
1111.171,1115.454,p_sit,8
1115.454,1116.622,t_sit_stand,15
1116.622,1122.738,p_stand,10
1122.738,1123.654,t_bend,11
1123.654,1128.554,p_bent,5
1128.554,1129.509,t_straighten,18
1129.514,1134.359,p_stand,10
1136.035,1139.496,p_squat,9
1140.89,1145.067,p_stand,10
1145.067,1146.384,t_stand_sit,17
1146.384,1150.439,p_sit,8
1150.439,1151.255,t_sit_lie,14
1151.255,1155.194,p_lie,7
1155.194,1156.593,t_turn,19
1156.593,1161.004,p_lie,7
1161.004,1161.715,t_turn,19
1161.715,1166.77,p_lie,7
1166.77,1168.182,t_lie_sit,13
1168.193,1171.353,p_sit,8
1171.353,1172.136,t_sit_stand,15
1172.136,1178.046,p_stand,10
1178.046,1178.785,t_bend,11
1178.785,1184.432,p_bent,5
1184.442,1185.075,t_straighten,18
1185.075,1189.124,p_stand,10
1189.924,1193.368,p_squat,9
1194.173,1199.011,p_stand,10
1199.011,1199.522,t_stand_sit,17
1199.522,1204.227,p_sit,8
1204.227,1205.043,t_sit_lie,14
1205.043,1209.782,p_lie,7
1209.782,1210.893,t_turn,19
1210.893,1214.564,p_lie,7
1214.564,1215.464,t_turn,19
1215.464,1221.097,p_lie,7
1221.097,1222.08,t_lie_sit,13
1222.08,1226.163,p_sit,8
1226.163,1226.744,t_sit_stand,15
1226.744,1234.116,p_stand,10
1234.116,1235.132,a_walk,4
1235.132,1237.665,p_stand,10
1237.665,1238.976,a_walk,4
1238.976,1239.558,t_turn,19
1239.558,1241.414,p_stand,10
1241.414,1241.741,t_turn,19
1241.741,1243.657,p_stand,10
1243.657,1245.062,a_walk,4
1245.062,1246.095,t_turn,19
1246.095,1247.651,p_stand,10
1247.651,1249.289,t_turn,19
1249.289,1251.211,p_stand,10
1251.211,1253.155,a_walk,4
1253.155,1253.954,t_turn,19
1253.954,1255.471,t_stand_sit,17
1255.471,1268.353,p_sit,8
1268.353,1269.202,t_sit_stand,15
1269.202,1270.213,t_turn,19
1270.213,1271.229,t_bend,11
1271.229,1271.684,p_bent,5
1271.684,1272.406,t_straighten,18
1272.406,1273.616,t_turn,19
1273.616,1290.261,p_stand,10
1290.261,1291.016,t_turn,19
1291.016,1291.343,a_walk,4
1291.343,1298.455,p_stand,10
1298.455,1299.199,t_turn,19
1299.199,1300.787,p_stand,10
1300.787,1302.22,a_walk,4
1302.22,1302.898,t_turn,19
1302.898,1306.053,p_stand,10
1306.053,1306.863,t_turn,19
1306.863,1311.309,a_walk,4
1311.309,1314.431,p_stand,10
1314.431,1315.436,p_stand,10
1315.436,1316.78,a_walk,4
1316.78,1317.452,t_turn,19
1317.452,1318.746,p_stand,10
1318.746,1320.463,t_turn,19
1320.463,1324.201,a_walk,4
1324.201,1328.804,p_stand,10
1328.804,1329.965,t_turn,19
1329.965,1333.97,a_walk,4
1333.97,1337.72,p_stand,10
1337.72,1339.325,a_walk,4
1339.325,1339.892,t_turn,19
1339.892,1340.831,p_stand,10
1340.831,1341.509,t_turn,19
1341.509,1342.598,a_walk,4
1342.598,1345.92,a_descend,1
1345.92,1346.642,a_walk,4
1346.642,1347.842,a_walk,4
1347.848,1349.364,t_turn,19
1349.364,1350.974,p_stand,10
1350.974,1351.447,t_turn,19
1351.447,1352.396,p_stand,10
1352.396,1353.762,t_turn,19
1353.762,1357.767,a_walk,4
1357.767,1358.366,t_bend,11
1358.366,1359.815,p_bent,5
1359.815,1360.489,t_straighten,18
1360.489,1376.638,p_stand,10
1376.655,1377.032,t_bend,11
1377.032,1377.382,p_bent,5
1377.382,1377.409,t_straighten,18
1377.409,1379.031,t_straighten,18
1379.055,1389.755,p_stand,10
1389.755,1390.822,t_bend,11
1390.822,1392.311,p_bent,5
1392.311,1393.277,t_straighten,18
1393.277,1394.466,p_stand,10
1394.466,1395.349,a_walk,4
1395.349,1404.312,p_stand,10
1404.312,1404.923,t_turn,19
1404.923,1406.673,a_walk,4
1406.673,1411.862,p_stand,10
1411.865,1412.603,t_turn,19
1412.603,1413.742,a_walk,4
1413.742,1417.586,p_stand,10
1417.586,1419.658,a_walk,4
1419.658,1423.341,a_walk,4
1423.341,1423.935,a_walk,4
1423.935,1424.712,a_walk,4
1424.718,1470.748,p_stand,10
1470.748,1471.915,a_walk,4
1471.936,1473.169,p_stand,10
1473.18,1475.069,a_walk,4
1475.089,1495.231,p_stand,10
1495.231,1497.531,a_walk,4
1497.531,1500.531,p_stand,10
1500.558,1501.941,a_walk,4
1501.941,1507.041,a_descend,1
1507.041,1510.568,a_walk,4
1510.568,1511.562,t_turn,19
1511.562,1513.373,p_stand,10
1513.373,1514.868,a_walk,4
1514.868,1515.351,t_turn,19
1515.351,1516.006,a_walk,4
1516.006,1516.467,p_stand,10
1516.467,1516.81,t_turn,19
1516.81,1518.588,a_walk,4
1518.588,1518.805,t_stand_sit,17
1518.805,1536.287,p_sit,8
1536.287,1536.959,t_sit_stand,15
1536.959,1538.892,a_walk,4
1538.892,1539.208,p_stand,10
1539.208,1541.774,a_jump,2
1541.774,1542.663,t_turn,19
1542.663,1545.935,p_stand,10
1545.935,1547.596,a_walk,4
1547.596,1550.579,p_stand,10
1550.579,1551.885,a_walk,4
1551.885,1552.773,t_turn,19
1552.773,1554.28,p_stand,10
