start,end,name,index
1263.644,1267.644,p_sit,8
1267.644,1270.644,t_sit_lie,14
1270.644,1284.644,p_lie,7
1284.644,1287.644,t_lie_sit,13
1287.644,1289.824,p_sit,8
1289.824,1291.234,t_sit_stand,15
1291.234,1298.844,p_stand,10
1298.844,1299.834,t_bend,11
1299.834,1303.154,p_squat,9
1303.154,1304.664,t_straighten,18
1304.664,1308.514,p_stand,10
1308.514,1309.604,t_stand_kneel,16
1309.604,1314.074,p_kneel,6
1314.074,1315.514,t_kneel_stand,12
1315.514,1318.614,p_stand,10
1318.614,1320.924,t_stand_sit,17
1320.924,1323.324,p_sit,8
1323.324,1326.494,t_sit_lie,14
1326.494,1340.664,p_lie,7
1340.664,1343.644,t_lie_sit,13
1343.644,1346.424,p_sit,8
1346.424,1347.764,t_sit_stand,15
1347.764,1354.344,p_stand,10
1354.344,1356.094,t_bend,11
1356.094,1359.464,p_squat,9
1359.464,1361.634,t_straighten,18
1361.634,1364.674,p_stand,10
1364.674,1365.674,t_stand_kneel,16
1365.674,1370.354,p_kneel,6
1370.354,1372.304,t_kneel_stand,12
1372.304,1375.364,p_stand,10
1375.364,1376.784,t_stand_sit,17
1376.784,1380.424,p_sit,8
1380.424,1383.484,t_sit_lie,14
1383.484,1397.884,p_lie,7
1397.884,1401.024,t_lie_sit,13
1401.024,1402.214,p_sit,8
1402.214,1404.274,t_sit_stand,15
1404.274,1410.254,p_stand,10
1410.254,1412.084,t_bend,11
1412.084,1414.884,p_squat,9
1414.884,1416.984,t_straighten,18
1416.984,1420.454,p_stand,10
1420.454,1421.874,t_stand_kneel,16
1421.874,1426.224,p_kneel,6
1426.224,1427.874,t_kneel_stand,12
1427.874,1431.384,p_stand,10
1431.384,1433.154,t_stand_sit,17
1433.154,1436.174,p_sit,8
1436.174,1439.104,t_sit_lie,14
1439.104,1453.584,p_lie,7
1453.584,1455.694,t_lie_sit,13
1455.694,1458.624,p_sit,8
1458.624,1460.174,t_sit_stand,15
1460.174,1466.004,p_stand,10
1466.004,1468.744,a_walk,4
1468.744,1470.944,p_stand,10
1470.944,1473.154,a_walk,4
1473.154,1474.984,p_stand,10
1474.984,1477.094,a_walk,4
1477.094,1487.514,p_stand,10
1487.514,1491.514,a_walk,4
1491.514,1494.044,t_turn,19
1494.044,1497.034,t_stand_sit,17
1497.034,1506.034,p_sit,8
1506.034,1508.024,t_sit_stand,15
1508.024,1510.794,p_stand,10
1510.794,1512.944,a_walk,4
1512.944,1538.594,p_stand,10
1538.594,1543.864,a_walk,4
1543.864,1565.904,p_stand,10
1565.904,1567.584,t_turn,19
1567.584,1572.124,a_walk,4
1572.124,1573.534,p_stand,10
1578.154,1580.934,p_stand,10
1580.934,1586.824,a_walk,4
1586.824,1591.944,p_stand,10
1591.944,1593.704,t_turn,19
1593.704,1597.504,a_walk,4
1597.504,1602.614,p_stand,10
1602.614,1607.084,a_walk,4
1607.084,1611.224,a_descend,1
1611.224,1613.854,a_walk,4
1613.854,1616.934,p_stand,10
1616.934,1620.044,a_walk,4
1620.044,1621.764,t_bend,11
1621.764,1623.074,p_bent,5
1623.074,1625.234,t_straighten,18
1625.234,1635.444,p_stand,10
1635.444,1636.794,t_bend,11
1636.794,1638.204,p_bent,5
1638.204,1639.594,t_straighten,18
1639.594,1652.984,p_stand,10
1652.984,1654.544,t_bend,11
1654.544,1655.114,p_bent,5
1655.114,1657.074,t_straighten,18
1657.074,1671.884,p_stand,10
1671.884,1673.704,t_turn,19
1673.704,1675.104,a_walk,4
1675.104,1679.044,p_stand,10
1679.044,1681.704,a_walk,4
1681.704,1719.024,p_stand,10
1719.024,1720.344,t_bend,11
1720.344,1730.984,p_bent,5
1730.984,1732.984,t_straighten,18
1732.984,1734.474,p_stand,10
1734.474,1735.594,t_bend,11
1735.594,1736.574,p_bent,5
1736.574,1737.584,t_straighten,18
1737.584,1739.674,a_walk,4
1739.674,1748.074,p_stand,10
1748.074,1750.714,a_walk,4
1750.714,1757.094,a_descend,1
1757.094,1760.824,a_walk,4
1760.824,1766.124,p_stand,10
1766.124,1769.484,a_walk,4
1769.484,1774.974,p_stand,10
1774.974,1778.844,a_jump,2
1778.844,1785.054,p_stand,10
1785.054,1786.714,t_turn,19
1786.714,1789.264,a_walk,4
1789.264,1790.794,p_stand,10
1790.794,1793.004,a_walk,4
1793.004,1794.964,p_stand,10
1794.964,1796.25,a_walk,4
