start,end,name,index
708.657,713.93,a_ascend,0
714.157,725.203,a_walk,4
725.294,725.885,t_bend,11
725.999,727.044,t_straighten,18
727.43,728.53,a_walk,4
728.98,730.08,t_stand_sit,17
730.33,733.23,p_sit,8
733.78,734.58,t_sit_stand,15
734.88,737.68,a_walk,4
737.93,738.83,t_turn,19
739.18,741.78,a_walk,4
742.08,743.18,t_stand_sit,17
743.33,964.73,p_sit,8
965.08,967.28,t_sit_stand,15
967.78,981.88,a_walk,4
982.18,986.58,a_descend,1
987.08,990.68,a_walk,4
990.93,1070.53,p_stand,10
1070.88,1074.58,t_turn,19
1074.93,1080.73,p_stand,10
1081.13,1084.33,t_turn,19
1084.63,1086.93,a_walk,4
1087.58,1088.58,t_bend,11
1088.83,1093.33,p_bent,5
1093.58,1094.88,t_straighten,18
1095.03,1098.13,t_turn,19
1098.28,1099.98,a_walk,4
1100.13,1104.23,a_ascend,0
1104.53,1107.33,a_walk,4
1107.63,1113.43,a_ascend,0
1113.73,1114.03,t_turn,19
1114.28,1118.28,a_ascend,0
1118.58,1123.28,a_walk,4
1123.53,1127.83,t_turn,19
1128.33,1130.73,a_walk,4
1131.33,1136.33,p_stand,10
1136.93,1138.03,t_turn,19
1138.38,1141.48,a_walk,4
1141.73,1147.33,p_stand,10
1147.63,1150.63,t_turn,19
1151.18,1159.48,p_stand,10
1159.618,1161.351,t_turn,19
1161.451,1162.74,p_stand,10
1162.862,1164.129,t_turn,19
1164.239,1177.684,p_stand,10
1177.761,1178.45,a_walk,4
1178.53,1179.93,t_bend,11
1180.016,1183.972,p_bent,5
1184.039,1185.95,t_straighten,18
1186.061,1192.216,p_stand,10
1192.316,1194.871,t_stand_kneel,16
1194.993,1197.904,p_kneel,6
1197.981,1200.159,t_kneel_stand,12
1200.27,1202.692,p_stand,10
1202.814,1205.214,t_stand_sit,17
1205.325,1208.081,p_sit,8
1208.192,1210.348,t_sit_lie,14
1210.426,1215.07,p_lie,7
1215.193,1217.015,t_turn,19
1217.126,1221.149,p_lie,7
1221.248,1222.715,t_turn,19
1222.781,1228.026,p_lie,7
1228.159,1229.825,t_lie_sit,13
1230.037,1233.903,p_sit,8
1234.037,1235.681,t_sit_stand,15
1235.748,1242.459,p_stand,10
1242.592,1243.748,t_bend,11
1243.881,1246.348,p_bent,5
1246.425,1248.07,t_straighten,18
1248.158,1252.225,p_stand,10
1252.302,1254.191,t_stand_kneel,16
1254.313,1257.091,p_kneel,6
1257.191,1258.947,t_kneel_stand,12
1259.047,1261.914,p_stand,10
1262.036,1263.591,t_stand_sit,17
1263.68,1268.458,p_sit,8
1268.558,1270.225,t_sit_lie,14
1270.347,1273.813,p_lie,7
1273.925,1275.436,t_turn,19
1275.569,1279.791,p_lie,7
1279.858,1281.191,t_turn,19
1281.346,1285.991,p_lie,7
1286.09,1287.757,t_lie_sit,13
1287.856,1290.879,p_sit,8
1290.945,1291.567,t_sit_stand,15
1291.656,1298.701,p_stand,10
1298.734,1299.845,t_bend,11
1299.978,1303.622,p_bent,5
1303.733,1305.245,t_straighten,18
1305.356,1308.822,p_stand,10
1308.911,1310.067,t_stand_kneel,16
1310.2,1314.178,p_kneel,6
1314.256,1315.722,t_kneel_stand,12
1315.878,1319.767,p_stand,10
1319.767,1320.779,t_stand_sit,17
1320.779,1324.134,p_sit,8
1324.212,1326.301,t_sit_lie,14
1326.389,1329.2,p_lie,7
1329.2,1330.812,t_turn,19
1330.812,1335.356,p_lie,7
1335.356,1336.6,t_turn,19
1336.667,1341.444,p_lie,7
1341.444,1343.755,t_lie_sit,13
1343.844,1346.432,p_sit,8
1346.432,1347.566,t_sit_stand,15
1347.61,1355.188,p_stand,10
1355.188,1356.343,t_bend,11
1356.41,1360.077,p_bent,5
1360.077,1361.477,t_straighten,18
1361.555,1365.043,p_stand,10
1365.043,1366.332,t_stand_kneel,16
1366.42,1370.865,p_kneel,6
1370.887,1372.642,t_kneel_stand,12
1372.72,1375.964,p_stand,10
1376.031,1377.142,t_stand_sit,17
1377.231,1381.497,p_sit,8
1381.542,1382.809,t_sit_lie,14
1382.864,1387.275,p_lie,7
1387.275,1388.564,t_turn,19
1388.697,1392.552,p_lie,7
1392.552,1393.908,t_turn,19
1393.986,1399.008,p_lie,7
1399.03,1400.653,t_lie_sit,13
1400.708,1403.286,p_sit,8
1403.286,1404.353,t_sit_stand,15
1404.474,1410.83,p_stand,10
1410.83,1412.207,t_bend,11
1412.318,1415.663,p_bent,5
1415.663,1416.974,t_straighten,18
1417.007,1420.896,p_stand,10
1421.018,1422.751,t_stand_kneel,16
1422.817,1425.862,p_kneel,6
1425.895,1427.628,t_kneel_stand,12
1427.739,1432.183,p_stand,10
1432.183,1433.294,t_stand_sit,17
1433.383,1437.16,p_sit,8
1437.204,1438.516,t_sit_lie,14
1438.638,1441.86,p_lie,7
1441.86,1442.994,t_turn,19
1443.116,1446.96,p_lie,7
1447.06,1448.149,t_turn,19
1448.249,1453.76,p_lie,7
1453.849,1455.537,t_lie_sit,13
1455.626,1458.249,p_sit,8
1458.337,1459.781,t_sit_stand,15
1459.915,1464.62,p_stand,10
1464.767,1465.826,t_turn,19
1466.004,1469.269,a_walk,4
1469.372,1470.519,p_stand,10
1470.71,1471.622,a_walk,4
1471.696,1474.872,t_turn,19
1474.99,1476.49,a_walk,4
1476.609,1478.432,t_turn,19
1478.638,1488.12,p_stand,10
1488.253,1490.812,a_walk,4
1491.011,1491.452,t_bend,11
1491.555,1491.79,t_straighten,18
1491.967,1493.82,t_turn,19
1493.937,1495.231,t_stand_sit,17
1495.378,1506.967,p_sit,8
1507.143,1508.378,t_sit_stand,15
1508.598,1510.716,p_stand,10
1510.892,1511.54,t_turn,19
1511.687,1513.01,a_walk,4
1513.253,1539.223,p_stand,10
1539.371,1540.782,a_walk,4
1540.87,1541.311,p_stand,10
1541.443,1543.237,a_walk,4
1543.34,1548.311,t_turn,19
1548.384,1565.943,p_stand,10
1566.134,1567.84,t_turn,19
1568.017,1569.987,a_walk,4
1570.135,1571.193,p_stand,10
1571.283,1581.547,t_turn,19
1581.679,1586.738,a_walk,4
1586.914,1591.796,p_stand,10
1591.885,1593.532,t_turn,19
1593.679,1597.796,a_walk,4
1597.973,1602.649,p_stand,10
1602.81,1604.193,a_walk,4
1604.266,1605.648,p_stand,10
1605.81,1606.957,a_walk,4
1607.06,1610.56,a_descend,1
1610.722,1613.281,a_walk,4
1613.325,1614.09,t_turn,19
1614.178,1616.531,p_stand,10
1616.722,1617.957,t_turn,19
1618.133,1620.574,a_walk,4
1620.691,1621.75,t_bend,11
1621.867,1623.161,p_bent,5
1623.249,1624.22,t_straighten,18
1624.381,1635.205,p_stand,10
1635.411,1636.823,t_bend,11
1637.029,1639.088,p_bent,5
1639.205,1640.058,t_straighten,18
1640.249,1653.602,p_stand,10
1653.694,1654.312,t_bend,11
1654.533,1656.386,p_bent,5
1656.489,1657.106,t_straighten,18
1657.311,1658.517,p_stand,10
1658.708,1660.855,t_turn,19
1661.002,1668.796,p_stand,10
1668.929,1673.722,t_turn,19
1673.913,1675.178,a_walk,4
1675.295,1677.031,p_stand,10
1677.222,1678.81,t_turn,19
1679.016,1680.457,a_walk,4
1680.606,1719.665,p_stand,10
1719.782,1720.429,t_bend,11
1720.576,1731.693,p_bent,5
1731.782,1732.605,t_straighten,18
1732.722,1733.781,t_turn,19
1733.898,1734.634,t_bend,11
1734.737,1736.737,p_bent,5
1736.884,1737.531,t_straighten,18
1737.683,1737.96,t_turn,19
1738.036,1739.406,a_walk,4
1739.475,1742.629,p_stand,10
1742.683,1744.806,t_turn,19
1744.912,1746.481,a_walk,4
1746.557,1748.68,p_stand,10
1748.757,1750.187,a_walk,4
1750.272,1757.826,a_descend,1
1757.926,1760.049,a_walk,4
1760.141,1763.218,t_turn,19
1763.285,1764.701,p_stand,10
1764.775,1765.498,t_turn,19
1765.575,1769.329,a_walk,4
1769.382,1774.398,p_stand,10
1774.502,1775.61,a_walk,4
1775.687,1776.348,a_jump,2
1776.448,1776.863,p_stand,10
1776.901,1777.87,a_jump,2
1777.939,1785.729,p_stand,10
1785.849,1787.588,t_turn,19
1787.687,1789.703,a_walk,4
1789.888,1790.596,p_stand,10
1790.657,1791.965,a_walk,4
1792.111,1792.68,t_turn,19
1792.78,1795.087,p_stand,10
1795.148,1796.25,a_walk,4
